date,bankroll,bet_size,profit,bet_on,odds_taken,predicted_prob,daily_return
2017-06-14,1e-323,0.0,-0.0,Fett J.,4.0,0.5,0.0
2017-06-14,1e-323,0.0,-0.0,Nara K.,3.0,0.5,0.0
2017-06-15,1e-323,0.0,0.0,Sakkari M.,2.62,0.5,0.0
2017-06-15,1e-323,0.0,-0.0,Wickmayer Y.,3.5,0.5,0.0
2017-06-15,1e-323,0.0,-0.0,Riske A.,2.2,0.5,0.0
2017-06-15,1e-323,0.0,-0.0,Hsieh S.W.,2.75,0.5,0.0
2017-06-16,1e-323,0.0,-0.0,Barty A.,2.75,0.5,0.0
2017-06-16,1e-323,0.0,-0.0,Sakkari M.,2.62,0.5,0.0
2017-06-16,1e-323,0.0,-0.0,Ahn K.,3.4,0.5,0.0
2017-06-17,1e-323,0.0,-0.0,Rybarikova M.,3.0,0.5,0.0
2017-06-17,1e-323,0.0,0.0,Vekic D.,2.2,0.5,0.0
2017-06-18,1e-323,0.0,0.0,Konta J.,5.0,0.5,0.0
2017-06-19,1e-323,0.0,-0.0,Putintseva Y.,3.25,0.5,0.0
2017-06-19,1e-323,0.0,-0.0,Watson H.,3.0,0.5,0.0
2017-06-19,1e-323,0.0,0.0,Broady N.,2.5,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Vikhlyantseva N.,2.1,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Hibino N.,3.75,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Smitkova T.,5.0,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Tsurenko L.,2.75,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Hsieh S.W.,2.5,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Mchale C.,3.0,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Duan Y.Y.,5.5,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Linette M.,2.25,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Vekic D.,2.37,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Kulichkova E.,3.0,0.5,0.0
2017-06-21,1e-323,0.0,-0.0,Broady N.,5.0,0.5,0.0
2017-06-21,1e-323,0.0,-0.0,Osaka N.,2.25,0.5,0.0
2017-06-22,1e-323,0.0,0.0,Giorgi C.,2.75,0.5,0.0
2017-06-22,1e-323,0.0,-0.0,Riske A.,2.1,0.5,0.0
2017-06-22,1e-323,0.0,-0.0,Zhang S.,3.5,0.5,0.0
2017-06-22,1e-323,0.0,0.0,Vandeweghe C.,2.37,0.5,0.0
2017-06-23,1e-323,0.0,-0.0,Gavrilova D.,2.2,0.5,0.0
2017-06-23,1e-323,0.0,-0.0,Mladenovic K.,2.37,0.5,0.0
2017-06-23,1e-323,0.0,0.0,Muguruza G.,2.2,0.5,0.0
2017-06-23,1e-323,0.0,-0.0,Giorgi C.,2.37,0.5,0.0
2017-06-24,1e-323,0.0,-0.0,Safarova L.,3.4,0.5,0.0
2017-06-24,1e-323,0.0,0.0,Barty A.,2.37,0.5,0.0
2017-06-25,1e-323,0.0,-0.0,Barty A.,3.4,0.5,0.0
2017-06-19,1e-323,0.0,-0.0,Mertens E.,2.37,0.5,0.0
2017-06-19,1e-323,0.0,-0.0,Babos T.,2.1,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Arruabarrena L.,2.75,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Parmentier P.,2.37,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Minella M.,3.75,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Jankovic J.,2.5,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Sorribes Tormo S.,7.0,0.5,0.0
2017-06-20,1e-323,0.0,0.0,Schiavone F.,2.5,0.5,0.0
2017-06-20,1e-323,0.0,0.0,Rogers S.,2.1,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Kalinskaya A.,2.5,0.5,0.0
2017-06-20,1e-323,0.0,0.0,Lisicki S.,2.5,0.5,0.0
2017-06-20,1e-323,0.0,0.0,Bellis C.,2.37,0.5,0.0
2017-06-20,1e-323,0.0,-0.0,Jabeur O.,2.62,0.5,0.0
2017-06-21,1e-323,0.0,-0.0,Ozaki R.,4.0,0.5,0.0
2017-06-21,1e-323,0.0,-0.0,Schiavone F.,2.62,0.5,0.0
2017-06-21,1e-323,0.0,-0.0,Barthel M.,2.5,0.5,0.0
2017-06-21,1e-323,0.0,0.0,Goerges J.,2.5,0.5,0.0
2017-06-22,1e-323,0.0,-0.0,Lepchenko V.,2.75,0.5,0.0
2017-06-22,1e-323,0.0,0.0,Vinci R.,2.2,0.5,0.0
2017-06-23,1e-323,0.0,-0.0,Cepelova J.,2.75,0.5,0.0
2017-06-23,1e-323,0.0,-0.0,Pliskova Kr.,2.1,0.5,0.0
2017-06-23,1e-323,0.0,0.0,Sevastova A.,2.2,0.5,0.0
2017-06-23,1e-323,0.0,-0.0,Vinci R.,2.3,0.5,0.0
2017-06-24,1e-323,0.0,0.0,Sevastova A.,2.2,0.5,0.0
2017-06-25,1e-323,0.0,0.0,Suarez Navarro C.,2.2,0.5,0.0
2017-06-25,1e-323,0.0,-0.0,Cornet A.,3.4,0.5,0.0
2017-06-25,1e-323,0.0,0.0,Watson H.,2.62,0.5,0.0
2017-06-25,1e-323,0.0,-0.0,Babos T.,2.25,0.5,0.0
2017-06-25,1e-323,0.0,0.0,Niculescu M.,2.2,0.5,0.0
2017-06-25,1e-323,0.0,0.0,Arruabarrena L.,2.25,0.5,0.0
2017-06-25,1e-323,0.0,0.0,Barthel M.,2.5,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Broady N.,2.75,0.5,0.0
2017-06-26,1e-323,0.0,0.0,Cirstea S.,2.37,0.5,0.0
2017-06-26,1e-323,0.0,0.0,Duan Y.Y.,2.75,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Ozaki R.,2.75,0.5,0.0
2017-06-26,1e-323,0.0,0.0,Cepede Royg V.,2.25,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Bouchard E.,3.0,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Kucova K.,3.4,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Riske A.,3.25,0.5,0.0
2017-06-26,1e-323,0.0,0.0,Watson H.,2.75,0.5,0.0
2017-06-26,1e-323,0.0,0.0,Arruabarrena L.,3.0,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Mertens E.,2.1,0.5,0.0
2017-06-26,1e-323,0.0,-0.0,Suarez Navarro C.,2.1,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Duan Y.Y.,4.33,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Niculescu M.,2.2,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Barthel M.,2.5,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Pliskova Kr.,2.5,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Cepede Royg V.,2.62,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Zhang S.,3.0,0.5,0.0
2017-06-28,1e-323,0.0,0.0,Strycova B.,2.25,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Cirstea S.,4.0,0.5,0.0
2017-06-28,1e-323,0.0,-0.0,Osaka N.,3.4,0.5,0.0
2017-06-29,1e-323,0.0,0.0,Davis L.,2.75,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Peng S.,3.75,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Vesnina E.,2.5,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Pironkova T.,3.0,0.5,0.0
2017-06-29,1e-323,0.0,0.0,Kuznetsova S.,2.37,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Arruabarrena L.,3.5,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Ostapenko J.,2.75,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Davis L.,2.5,0.5,0.0
2017-06-29,1e-323,0.0,0.0,Watson H.,2.1,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Halep S.,2.1,0.5,0.0
2017-06-29,1e-323,0.0,-0.0,Kuznetsova S.,3.0,0.5,0.0
2017-06-29,1e-323,0.0,0.0,Watson H.,2.5,0.5,0.0
2017-06-29,1e-323,0.0,0.0,Konta J.,2.1,0.5,0.0
2017-06-30,1e-323,0.0,-0.0,Watson H.,3.4,0.5,0.0
2017-06-30,1e-323,0.0,-0.0,Konta J.,2.2,0.5,0.0
2017-07-01,1e-323,0.0,-0.0,Wozniacki C.,2.37,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Chang K.C.,2.75,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Robson L.,2.75,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Cornet A.,2.5,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Hibino N.,6.0,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Khromacheva I.,3.5,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Mertens E.,3.0,0.5,0.0
2017-07-03,1e-323,0.0,0.0,Svitolina E.,2.3,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Erakovic M.,5.5,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Minella M.,3.4,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Sorribes Tormo S.,4.33,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Cepede Royg V.,4.5,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Petkovic A.,2.62,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Vinci R.,2.3,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Larsson J.,11.0,0.5,0.0
2017-07-03,1e-323,0.0,0.0,Sakkari M.,2.62,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Kovinic D.,2.62,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Cepelova J.,2.62,0.5,0.0
2017-07-03,1e-323,0.0,0.0,Bogdan A.,3.2,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Zanevska M.,4.5,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Hsieh S.W.,5.0,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Broady N.,2.2,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Putintseva Y.,3.0,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Blinkova A.,2.75,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Lisicki S.,2.2,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Bouchard E.,2.75,0.5,0.0
2017-07-03,1e-323,0.0,-0.0,Sasnovich A.,5.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Barthel M.,3.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Bertens K.,2.1,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Linette M.,2.3,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Potapova A.,2.1,0.5,0.0
2017-07-04,1e-323,0.0,0.0,Rodionova Ar.,5.5,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Niculescu M.,3.75,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Falconi I.,6.5,0.5,0.0
2017-07-04,1e-323,0.0,0.0,Martic P.,2.25,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Doi M.,2.5,0.5,0.0
2017-07-04,1e-323,0.0,0.0,Golubic V.,3.0,0.5,0.0
2017-07-04,1e-323,0.0,0.0,Lepchenko V.,2.75,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Alexandrova E.,4.5,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Han X.,6.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Boulter K.,5.5,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Beck A.,2.62,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Jankovic J.,3.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Bondarenko K.,2.37,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Boserup J.,2.37,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Rodina E.,7.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Zheng S.,2.62,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Stephens S.,3.75,0.5,0.0
2017-07-04,1e-323,0.0,0.0,Tsurenko L.,2.1,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Arruabarrena L.,4.5,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Babos T.,6.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Puig M.,2.5,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Parmentier P.,10.0,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Errani S.,4.33,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Dodin O.,3.2,0.5,0.0
2017-07-04,1e-323,0.0,0.0,Kucova K.,3.4,0.5,0.0
2017-07-04,1e-323,0.0,-0.0,Jabeur O.,3.4,0.5,0.0
2017-07-05,1e-323,0.0,0.0,Sakkari M.,2.75,0.5,0.0
2017-07-05,1e-323,0.0,0.0,Watson H.,2.37,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Begu I.,3.2,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Brady J.,3.75,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Vesnina E.,2.75,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Vekic D.,4.0,0.5,0.0
2017-07-05,1e-323,0.0,0.0,Osaka N.,3.5,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Wang Q.,4.0,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Sabalenka A.,2.5,0.5,0.0
2017-07-05,1e-323,0.0,0.0,Brengle M.,7.0,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Schiavone F.,4.33,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Bogdan A.,6.0,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Haddad Maia B.,6.0,0.5,0.0
2017-07-05,1e-323,0.0,0.0,Giorgi C.,2.5,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Abanda F.,6.5,0.5,0.0
2017-07-05,1e-323,0.0,-0.0,Suarez Navarro C.,2.1,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Makarova E.,2.75,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Maria T.,4.0,0.5,0.0
2017-07-06,1e-323,0.0,0.0,Hercog P.,2.25,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Golubic V.,2.75,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Mchale C.,3.75,0.5,0.0
2017-07-06,1e-323,0.0,0.0,Riske A.,3.0,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Mattek-Sands B.,2.1,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Rodionova Ar.,4.33,0.5,0.0
2017-07-06,1e-323,0.0,0.0,Rybarikova M.,3.5,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Wickmayer Y.,4.5,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Allertova D.,3.5,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Kasatkina D.,3.25,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Flipkens K.,3.75,0.5,0.0
2017-07-06,1e-323,0.0,0.0,Rogers S.,3.75,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Kucova K.,6.0,0.5,0.0
2017-07-06,1e-323,0.0,-0.0,Pironkova T.,3.0,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Brengle M.,3.25,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Watson H.,2.75,0.5,0.0
2017-07-07,1e-323,0.0,0.0,Konjuh A.,2.1,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Peng S.,3.4,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Witthoeft C.,3.75,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Sakkari M.,6.0,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Giorgi C.,2.37,0.5,0.0
2017-07-07,1e-323,0.0,-0.0,Osaka N.,3.5,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Cirstea S.,4.0,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Hercog P.,6.0,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Tsurenko L.,3.0,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Diyas Z.,2.37,0.5,0.0
2017-07-08,1e-323,0.0,0.0,Radwanska A.,2.37,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Riske A.,2.75,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Rogers S.,4.5,0.5,0.0
2017-07-08,1e-323,0.0,-0.0,Kontaveit A.,2.1,0.5,0.0
2017-07-10,1e-323,0.0,0.0,Ostapenko J.,2.1,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Radwanska A.,2.75,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Martic P.,3.5,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Kerber A.,2.37,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Konjuh A.,2.5,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Garcia C.,3.2,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Wozniacki C.,2.1,0.5,0.0
2017-07-10,1e-323,0.0,-0.0,Azarenka V.,2.3,0.5,0.0
2017-07-11,1e-323,0.0,-0.0,Kuznetsova S.,2.37,0.5,0.0
2017-07-11,1e-323,0.0,-0.0,Ostapenko J.,2.2,0.5,0.0
2017-07-11,1e-323,0.0,0.0,Konta J.,2.1,0.5,0.0
2017-07-11,1e-323,0.0,0.0,Rybarikova M.,2.75,0.5,0.0
2017-07-13,1e-323,0.0,-0.0,Rybarikova M.,3.0,0.5,0.0
2017-07-13,1e-323,0.0,0.0,Williams V.,2.1,0.5,0.0
2017-07-17,1e-323,0.0,0.0,Buyukakcay C.,2.62,0.5,0.0
2017-07-17,1e-323,0.0,0.0,Podoroska N.,3.0,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Bara I.,2.37,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Krejcikova B.,2.5,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Beck A.,5.0,0.5,0.0
2017-07-17,1e-323,0.0,0.0,Cristian J.,8.0,0.5,0.0
2017-07-18,1e-323,0.0,0.0,Bogdan A.,3.25,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Glatch A.,10.0,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Kerkhove L.,4.5,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Frech M.,2.75,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Jorovic I.,4.0,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Cepelova J.,2.62,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Shinikova I.,2.5,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Lemoine Q.,3.5,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Rus A.,2.25,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Karatantcheva S.,4.33,0.5,0.0
2017-07-19,1e-323,0.0,-0.0,Sasnovich A.,3.0,0.5,0.0
2017-07-19,1e-323,0.0,-0.0,Buyukakcay C.,2.37,0.5,0.0
2017-07-19,1e-323,0.0,-0.0,Ruse E.G.,8.0,0.5,0.0
2017-07-19,1e-323,0.0,-0.0,Kovinic D.,4.33,0.5,0.0
2017-07-20,1e-323,0.0,0.0,Parmentier P.,2.37,0.5,0.0
2017-07-20,1e-323,0.0,-0.0,Cristian J.,9.0,0.5,0.0
2017-07-20,1e-323,0.0,-0.0,Podoroska N.,4.0,0.5,0.0
2017-07-21,1e-323,0.0,-0.0,Maria T.,3.5,0.5,0.0
2017-07-21,1e-323,0.0,-0.0,Parmentier P.,2.2,0.5,0.0
2017-07-21,1e-323,0.0,0.0,Bogdan A.,4.33,0.5,0.0
2017-07-21,1e-323,0.0,-0.0,Dulgheru A.,3.0,0.5,0.0
2017-07-22,1e-323,0.0,0.0,Begu I.,2.75,0.5,0.0
2017-07-22,1e-323,0.0,-0.0,Bogdan A.,2.37,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Stojanovic N.,3.4,0.5,0.0
2017-07-17,1e-323,0.0,0.0,Sakkari M.,3.5,0.5,0.0
2017-07-17,1e-323,0.0,0.0,Chirico L.,2.5,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Soler-Espinosa S.,4.5,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Tig P.M.,2.25,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Krunic A.,2.75,0.5,0.0
2017-07-17,1e-323,0.0,-0.0,Masarova R.,2.5,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Trevisan M.,7.0,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Kostova E.,7.0,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Eraydin B.,2.1,0.5,0.0
2017-07-18,1e-323,0.0,0.0,Martincova T.,2.1,0.5,0.0
2017-07-18,1e-323,0.0,-0.0,Tomova V.,4.33,0.5,0.0
2017-07-19,1e-323,0.0,0.0,Korpatsch T.,2.37,0.5,0.0
2017-07-19,1e-323,0.0,-0.0,Kalinskaya A.,6.5,0.5,0.0
2017-07-19,1e-323,0.0,-0.0,Sramkova R.,3.75,0.5,0.0
2017-07-20,1e-323,0.0,-0.0,Haas B.,6.0,0.5,0.0
2017-07-20,1e-323,0.0,-0.0,Zaja A.,6.5,0.5,0.0
2017-07-20,1e-323,0.0,0.0,Martincova T.,6.0,0.5,0.0
2017-07-20,1e-323,0.0,-0.0,Schnyder P.,2.37,0.5,0.0
2017-07-21,1e-323,0.0,-0.0,Larsson J.,3.2,0.5,0.0
2017-07-21,1e-323,0.0,-0.0,Witthoeft C.,3.5,0.5,0.0
2017-07-22,1e-323,0.0,-0.0,Sorribes Tormo S.,4.5,0.5,0.0
2017-07-22,1e-323,0.0,-0.0,Martincova T.,6.0,0.5,0.0
2017-07-23,1e-323,0.0,0.0,Bertens K.,2.1,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Blinkova A.,4.0,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Korpatsch T.,2.62,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Paolini J.,6.5,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Bara I.,3.5,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Bjorklund M.,8.0,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Tig P.M.,2.37,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Lister C.,7.0,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Trevisan M.,2.1,0.5,0.0
2017-07-25,1e-323,0.0,0.0,Tomova V.,4.33,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Peterson R.,2.5,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Witthoeft C.,2.75,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Parmentier P.,4.5,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Beck A.,2.25,0.5,0.0
2017-07-25,1e-323,0.0,0.0,Barthel M.,2.25,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Rus A.,2.75,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Tomova V.,3.0,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Kulichkova E.,3.75,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Errani S.,2.75,0.5,0.0
2017-07-27,1e-323,0.0,0.0,Mertens E.,3.4,0.5,0.0
2017-07-27,1e-323,0.0,-0.0,Golubic V.,5.5,0.5,0.0
2017-07-27,1e-323,0.0,0.0,Krejcikova B.,4.5,0.5,0.0
2017-07-27,1e-323,0.0,0.0,Kozlova K.,3.25,0.5,0.0
2017-07-28,1e-323,0.0,-0.0,Krejcikova B.,4.0,0.5,0.0
2017-07-28,1e-323,0.0,-0.0,Kozlova K.,5.0,0.5,0.0
2017-07-28,1e-323,0.0,0.0,Siniakova K.,2.75,0.5,0.0
2017-07-28,1e-323,0.0,-0.0,Krunic A.,2.25,0.5,0.0
2017-07-29,1e-323,0.0,0.0,Siniakova K.,2.37,0.5,0.0
2017-07-29,1e-323,0.0,-0.0,Mertens E.,3.75,0.5,0.0
2017-07-30,1e-323,0.0,0.0,Siniakova K.,3.25,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Gao X.,3.5,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Plipuech P.,2.37,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,You X.,4.5,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Dart H.,7.0,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Nara K.,4.5,0.5,0.0
2017-07-24,1e-323,0.0,0.0,Hozumi E.,2.62,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Zheng W.,2.75,0.5,0.0
2017-07-24,1e-323,0.0,-0.0,Zhang K.L.,2.37,0.5,0.0
2017-07-25,1e-323,0.0,0.0,Lu J.J,3.25,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Kato M.,2.25,0.5,0.0
2017-07-25,1e-323,0.0,0.0,Rodionova Ar.,2.62,0.5,0.0
2017-07-25,1e-323,0.0,-0.0,Kang J.,6.5,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Kudryavtseva A.,2.1,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Jang S.J.,3.25,0.5,0.0
2017-07-26,1e-323,0.0,0.0,Chang K.C.,4.0,0.5,0.0
2017-07-26,1e-323,0.0,0.0,Han X.,4.33,0.5,0.0
2017-07-26,1e-323,0.0,-0.0,Hozumi E.,2.75,0.5,0.0
2017-07-27,1e-323,0.0,0.0,Wang Yaf.,2.25,0.5,0.0
2017-07-27,1e-323,0.0,0.0,Lu J.J,3.5,0.5,0.0
2017-07-27,1e-323,0.0,-0.0,Xun F.Y.,5.0,0.5,0.0
2017-07-27,1e-323,0.0,0.0,Hibino N.,3.75,0.5,0.0
2017-07-27,1e-323,0.0,-0.0,Martincova T.,5.0,0.5,0.0
2017-07-28,1e-323,0.0,0.0,Hibino N.,2.1,0.5,0.0
2017-07-28,1e-323,0.0,-0.0,Zhu L.,4.33,0.5,0.0
2017-07-29,1e-323,0.0,0.0,Hibino N.,2.37,0.5,0.0
2017-07-29,1e-323,0.0,-0.0,Han X.,5.5,0.5,0.0
2017-07-30,1e-323,0.0,-0.0,Hibino N.,5.0,0.5,0.0
2017-07-31,1e-323,0.0,-0.0,Arruabarrena L.,3.25,0.5,0.0
2017-07-31,1e-323,0.0,-0.0,Erakovic M.,3.75,0.5,0.0
2017-07-31,1e-323,0.0,-0.0,Lao D.,2.75,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Brady J.,5.5,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Liu C.,2.1,0.5,0.0
2017-08-01,1e-323,0.0,0.0,Dolehide C.,2.75,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Linette M.,3.0,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Tomljanovic A.,4.0,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Cornet A.,2.5,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Vikhlyantseva N.,2.62,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Dolehide C.,4.0,0.5,0.0
